Lake Name,Date,Anuraeopsis fissa Gosse 1851,"Anuraeopsis navicula Rousselet, 1911",Ascomorpha ecaudas Perty 1850,Ascomorpha ovalis Bergendal 1892,Ascomorpha saltans Bartsch 1870,Asplanchna herricki De Guerne 1888,Asplanchna priodonta Gosse 1850,Cephalodella gibba Ehrbg. 1832,Collotheca mutabilis Hudson 1885,Collurella ucinata Muller 1773,Conochiloides dossaurius Hudson 1885,Conochilus unicornis Rousselet 1892,Encentrum species,Euchlanis pellucida Harring 1921,Filinia terminalis Platte 1886,Gastropus stylifer Imhoff 1891,Hexarthra mira Hudson 1871,Kellicottia bostonensis Rousselet 1892,Kellicottia longispina Kelicott 1879,Keratella cochlearis Gosse 1851,Keratella crassa Ahlstrom 1943,Keratella earlinae Ahlstrom 1943,Keratella hiemalis Carlin 1943,Keratella serrulata Rylov 1926,Keratella taurocephala Meyers 1938,Keratella tecta Gosse 1841,Lapdella sp,Lecane crepida  Harring 1914,Lecane flexilis Gosse 1886,Lecane luna Muller 1776,Lecane mira Murray 1913,Lecane mucronata Harring & Meyers 1926,Lecane species,Lecane tenuisetta  Harring 1914,lecane tudicola Harring & Meyers 1926,Manfredium eudactylotum Gosse 1886,Microcodon clavus,Monostyla closterocerca Schmarda 1895,Monostyla copeis Harring & Meyers 1926,Monostyla lunaris Ehrbg. 1882,Monostyla obtusa Murray 1913,Ploesoma truncatum Levander 1894,Polyarthra euryptera Wierzejski 1893,Polyarthra major Burckhardt 1900,Polyarthra remata Skorikov 1896,Polyarthra vulgaris Carlin 1943,remove,Synchaeta pectinata Ehrbg.  1892,Total Rotifers,Trichocerca cyclindrica Imhoff 1981,Trichocerca elongata Gosse 1886,Trichocerca insignis Herrick 1885,Trichocerca multicrinis Kelicott 1897,Trichocerca porcellus Gosse 1886,Trichocerca pusilla Jennings 1993,Trichocerca rousseleti Voight 1901,Trichocerca sp,"Trichotria tetractis tetractis (Ehrenberg, 1830) ",Unknown one toe
North,7/22/1996,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00,5.75,0.00,0.00,0.00,0.00,0.00,0.00,5.17,0.00,14.37,0.00,0.36,0.36,0.00,0.00,0.00,69.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.28,0.00,0.00,123.54,0.00,0.00,0.00,2.49,0.00,0.00,0.00,0.00,0.00,0.00
North,8/19/1996,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,1.38,0.00,1.38,0.00,0.00,0.00,0.00,3.15,0.00,32.40,0.00,0.00,0.00,0.00,0.00,0.00,35.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.11,0.00,34.40,0.00,1.57,120.07,0.00,0.00,0.00,0.00,0.00,0.00,5.31,0.00,0.00,0.00
North,7/14/1997,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,32.24,0.00,3.80,0.00,0.00,0.38,0.00,0.00,0.00,31.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.61,0.00,1.04,74.02,1.52,0.00,0.00,0.10,0.00,0.10,0.00,0.00,0.00,0.00
North,8/18/1997,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00,1.21,0.00,14.11,0.00,0.00,0.00,0.00,0.00,0.00,18.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.35,0.00,0.00,40.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
North,7/13/1998,0.00,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.88,0.00,2.12,0.00,0.00,0.00,0.00,3.00,0.00,4.58,0.00,0.00,0.00,0.00,0.00,0.00,75.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.20,0.00,2.91,101.10,2.56,0.00,0.00,0.62,0.00,0.00,0.00,0.00,0.00,0.00
North,8/17/1998,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.96,0.00,0.00,0.00,0.00,0.11,0.00,13.82,0.00,0.00,0.00,0.00,0.00,0.00,16.71,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.71,0.00,1.82,0.00,0.86,37.18,0.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
North,6/29/1999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.82,0.00,0.72,0.00,0.00,0.00,0.00,27.18,0.00,2.63,0.00,0.00,0.00,0.00,2.17,0.00,77.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.81,0.00,0.00,118.38,0.00,0.00,0.00,1.34,0.00,1.81,0.00,0.00,0.00,0.00
North,8/24/1999,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.15,0.00,0.00,0.00,0.00,1.48,0.00,19.15,0.00,0.00,0.00,0.00,0.00,0.00,87.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.45,0.00,0.00,0.00,6.10,0.00,0.00,124.23,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00
North,7/18/2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.29,0.43,0.00,0.00,0.00,1.71,0.00,14.70,0.00,0.00,0.00,0.00,0.00,0.00,41.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.89,0.00,0.00,0.00,1.11,0.00,0.00,69.30,0.00,0.00,0.00,0.26,0.00,0.26,0.00,0.00,0.00,0.00
North,8/22/2000,0.00,0.00,0.00,0.00,0.00,0.00,5.30,0.00,0.00,0.00,6.26,1.78,0.00,0.00,0.00,0.00,0.00,15.01,0.00,0.00,0.00,0.00,0.00,0.00,34.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.08,0.00,0.00,0.00,3.17,0.00,0.00,70.92,0.00,0.00,0.00,0.00,0.00,0.37,0.00,0.00,0.00,0.00
North,7/17/2001,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.86,0.00,0.00,0.00,0.00,32.36,0.00,2.14,0.00,0.00,0.00,0.00,0.00,0.00,68.89,0.00,0.00,0.00,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.39,0.00,6.21,152.36,0.00,0.00,0.00,1.07,0.00,0.11,0.00,0.00,0.00,0.00
North,8/7/2001,0.00,0.00,0.17,0.00,0.00,0.00,1.03,0.00,2.49,0.00,13.03,0.00,0.00,0.00,0.00,3.26,0.00,2.23,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.54,0.00,2.66,36.00,0.00,0.00,0.00,0.17,0.00,0.34,0.00,0.00,0.00,0.00
North,8/13/2002,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.60,0.00,0.00,0.00,3.40,0.00,0.28,0.00,0.00,0.00,0.00,0.00,0.00,20.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.04,0.00,0.00,44.29,0.00,0.00,0.00,0.09,0.00,0.09,0.00,0.00,0.00,0.00
North,9/10/2002,0.00,0.00,0.00,0.00,0.00,2.04,0.00,0.00,0.00,0.00,0.00,2.72,0.00,0.00,0.00,2.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.00,0.00,0.29,0.00,0.00,11.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
North,7/15/2003,0.00,0.00,0.00,0.00,0.98,0.00,0.00,0.00,0.33,0.00,4.25,3.05,0.00,0.00,0.00,15.26,0.00,3.49,0.00,0.00,0.00,0.00,0.11,0.00,40.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.54,0.00,2.94,78.03,0.00,0.00,0.00,0.55,0.00,0.00,0.00,0.00,0.00,0.00
North,9/4/2003,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,10.71,0.00,0.81,0.00,0.00,0.20,0.00,0.00,0.00,6.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.10,0.00,0.00,0.00,0.38,0.00,0.40,19.40,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00
North,7/6/2004,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,3.80,0.00,0.00,0.29,0.00,0.00,0.00,6.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.29,15.68,0.00,0.00,0.00,0.00,0.00,0.00,0.39,0.00,0.00,0.00
North,8/11/2004,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.00,3.14,0.48,0.00,0.00,0.00,6.19,0.00,2.29,0.00,0.00,1.05,0.00,0.00,0.00,11.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.00,0.00,18.29,0.00,0.19,43.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
North,7/19/2005,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,1.87,0.00,0.00,13.87,0.00,0.00,0.00,19.60,0.00,3.87,0.00,0.00,0.00,0.00,0.00,0.00,6.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.87,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
North,8/16/2005,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.37,0.00,0.00,0.00,4.43,0.00,0.79,0.32,0.19,0.09,0.00,0.00,0.00,15.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.00,0.00,0.60,0.00,0.00,22.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
North,7/18/2006,0.00,0.00,0.49,0.00,0.00,0.00,0.00,0.00,1.19,0.00,0.00,9.17,0.00,0.00,0.00,1.30,0.00,2.04,0.00,0.00,0.00,0.00,0.29,0.00,15.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.22,0.00,0.00,34.15,0.00,0.00,0.00,0.21,0.00,0.00,0.13,0.00,0.00,0.00
North,8/16/2006,0.00,0.00,0.00,0.00,0.00,0.00,5.16,0.00,0.63,0.00,1.99,3.80,0.00,0.00,0.00,2.44,0.00,4.07,0.09,0.00,0.00,0.00,0.00,0.00,27.60,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,0.00,0.00,0.00,8.32,0.00,0.00,55.64,0.00,0.00,0.00,0.18,0.00,0.00,0.36,0.00,0.00,0.00
North,7/11/2007,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.52,0.00,0.00,0.00,0.00,3.68,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,11.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.09,0.00,0.00,0.00,8.49,1.56,0.68,27.78,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00
North,7/30/2007,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,2.34,0.00,0.00,0.00,0.00,0.83,0.00,1.17,0.24,0.00,0.00,0.00,0.00,0.00,8.18,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,0.00,0.00,0.00,5.70,1.56,1.36,24.51,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,3.70
North,7/2/2008,0.00,0.00,0.00,0.00,0.00,0.00,0.53,0.00,2.46,0.00,1.09,0.00,0.00,0.00,0.00,14.34,0.00,3.72,1.25,0.85,0.16,0.00,4.36,0.00,51.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.97,0.00,26.37,112.03,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00
North,8/6/2008,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
North,8/7/2008,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.83,0.00,0.00,0.00,0.00,2.06,0.00,0.00,0.67,0.08,0.00,0.00,1.10,0.00,28.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.00,0.00,5.23,0.00,0.00,46.92,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
North,7/7/2010,0.00,0.00,0.39,0.00,0.00,0.00,0.44,0.00,0.39,0.00,0.29,0.00,0.00,0.00,0.00,15.83,0.00,3.02,0.00,0.00,0.00,0.00,0.39,0.00,1.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.39,0.00,0.00,0.00,2.83,0.00,8.82,33.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
North,8/11/2010,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.34,0.00,0.29,0.00,0.00,0.00,0.00,1.61,0.00,7.50,0.00,0.00,0.00,0.00,0.15,0.00,20.90,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.10,0.00,0.00,0.00,2.14,0.00,6.48,39.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
North,7/11/2011,0.00,0.00,0.00,0.00,0.00,0.00,1.73,0.00,0.39,0.00,0.16,0.00,0.00,0.00,0.00,0.94,0.00,2.91,0.55,0.00,0.16,0.00,0.24,0.00,60.17,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.00,0.00,1.65,0.00,9.51,79.18,0.00,0.00,0.00,0.47,0.00,0.00,0.00,0.00,0.00,0.00
North,8/8/2011,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,1.39,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.00,5.56,0.00,0.00,0.01,0.00,0.06,0.00,2.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.48,0.00,0.76,10.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
North,7/10/2012,0.00,0.00,0.50,0.00,0.00,0.00,0.38,0.00,0.23,0.00,0.69,0.15,0.00,0.00,0.00,3.08,0.00,0.92,0.35,0.00,0.15,0.00,0.23,0.00,39.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,6.85,64.73,5.31,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00
Queer,6/20/1994,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.71,0.00,0.04,0.39,0.00,0.00,0.00,8.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.48,0.00,0.00,11.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Queer,7/25/1994,0.00,0.00,0.37,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,3.83,0.00,0.10,0.00,0.00,2.20,0.00,0.16,0.00,28.11,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.25,0.00,0.00,36.22,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00
Queer,8/23/1994,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.50,0.00,0.00,0.00,0.00,2.89,0.00,0.00,0.00,22.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Queer,6/13/1995,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.83,0.00,0.71,0.00,0.08,0.70,0.00,0.00,0.00,15.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.10,0.00,0.00,23.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Queer,8/15/1995,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,3.32,0.00,0.00,0.00,42.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.99,0.00,0.00,0.00,0.00,0.00,7.49,0.00,0.00,59.39,0.00,0.00,0.00,1.04,0.00,0.00,0.00,0.00,0.00,0.00
Queer,9/6/1995,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.79,0.00,0.89,0.00,0.00,9.00,0.00,3.79,0.00,70.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.01,0.00,0.00,88.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Queer,6/18/1996,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.02,0.00,0.00,0.00,0.51,0.00,0.00,0.26,0.34,3.06,0.00,1.02,0.00,68.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.00,0.00,0.00,21.93,0.00,0.00,96.90,0.00,0.00,0.00,0.26,0.00,0.00,0.00,0.00,0.00,0.00
Queer,7/18/1996,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,1.35,0.00,0.06,0.00,0.00,1.00,0.00,4.92,0.00,12.80,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.59,0.00,0.00,22.26,0.00,0.00,0.00,0.27,0.00,0.00,0.00,0.00,0.00,0.00
Queer,8/15/1996,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.38,0.00,0.00,0.00,0.00,0.00,0.00,1.68,0.00,0.00,0.00,0.00,0.93,0.00,7.78,0.00,7.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.65,0.00,3.41,0.00,0.00,23.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.00
Queer,7/8/1997,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.85,0.00,0.33,0.00,0.00,0.80,0.00,2.60,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.88,0.00,0.00,18.51,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00
Queer,8/12/1997,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.92,0.00,0.13,0.00,0.00,1.63,0.00,7.58,0.00,7.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.58,0.00,0.00,36.08,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00
Queer,7/8/1998,0.00,0.00,0.00,0.00,0.57,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.00,0.00,0.00,6.94,0.00,5.42,0.00,0.00,3.90,0.00,11.78,0.00,20.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.61,0.00,3.52,0.00,0.19,75.81,0.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Queer,8/11/1998,0.00,0.00,0.66,0.00,0.77,0.00,0.00,0.00,1.77,0.00,1.22,0.00,0.00,0.00,0.00,10.17,0.00,3.87,0.00,0.00,2.98,0.00,3.87,0.00,18.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.24,0.00,0.00,68.08,5.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Queer,7/7/1999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.75,24.43,0.00,0.00,0.00,9.19,0.00,16.41,0.30,0.00,9.85,0.00,6.41,0.00,21.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.72,0.00,7.64,0.00,0.00,114.68,0.00,0.00,0.00,1.31,0.00,0.00,1.34,0.00,0.00,0.00
Queer,8/17/1999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.13,0.00,0.00,0.00,0.00,4.17,0.00,8.50,0.00,0.00,24.73,0.00,1.90,0.00,51.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.37,0.00,3.79,0.00,0.00,145.01,0.00,0.00,0.00,4.08,0.00,0.00,13.65,0.00,0.00,0.00
Queer,7/12/2000,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,2.70,0.00,0.00,0.00,1.33,0.00,0.70,0.00,0.00,7.90,0.00,3.26,0.00,2.18,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.39,0.00,0.00,0.00,1.85,0.00,0.00,20.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Queer,8/15/2000,0.00,0.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.38,0.34,0.00,0.00,0.00,4.20,0.00,1.29,0.00,0.00,20.01,0.00,0.73,0.00,28.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.47,0.00,0.00,0.00,6.34,0.00,0.00,64.63,0.00,0.00,0.00,0.24,0.00,0.00,0.13,0.00,0.00,0.00
Queer,7/10/2001,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.44,0.00,0.00,0.13,0.00,0.00,0.00,2.39,0.00,0.63,1.07,0.00,0.06,0.00,0.08,0.00,34.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.95,0.00,0.13,41.89,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00
Queer,9/6/2001,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.13,0.00,0.72,0.67,0.00,2.74,0.00,0.55,0.00,13.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.58,0.00,1.88,0.00,0.00,0.00,0.83,23.21,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00
Queer,9/12/2002,0.00,0.00,0.00,0.00,0.00,0.00,0.44,0.00,0.00,0.00,0.00,0.78,0.00,0.00,0.00,0.22,0.00,0.11,0.06,23.39,0.00,0.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.56,0.00,0.00,0.00,0.83,0.00,0.00,28.95,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00
